5   2.28264e-05
6   4.45189e-05
7   7.83101e-05
8   8.804315e-05
9   0.0001304701
10   0.00015536535
11   0.0003045127
12   0.00032085395
13   0.0004421134
14   0.00059212115
15   0.0007779228
16   0.0007528121
17   0.0007139319
18   0.00111893805
19   0.0012378948
