5   1.0
6   1.0
7   3.0
8   167.0
9   119.0
10   287.0
11   882.0
12   624.0
13   831.0
14   1403.0
15   1205.0
16   1955.0
17   2946.0
18   3486.0
5   1.0
6   1.0
7   1.0
8   1.0
9   1.0
10   1.0
11   1.0
12   1.0
13   1.0
14   1.0
15   1.0
16   1.0
17   1.0
18   1.0
19   1.0
