5   1.0
6   0.041095890411
7   0.649737302977
8   0.643115214773
9   1.0
10   0.754046997389
11   0.489158492514
12   0.808515936255
13   0.822353326778
14   0.888657147441
15   0.959498834499
16   1.0
17   0.817221243859
18   0.87703180212
19   0.78856152513
5   0.566433566434
6   1.0
7   0.816605839416
8   0.398586572438
9   0.950711938664
10   0.74011090573
11   0.830682571239
12   0.6756890576
13   0.948846021357
14   0.787401574803
15   0.760942760943
16   0.856068743287
17   0.80804371958
18   0.901239669421
19   0.918241361138
