5   0.423664122137
6   0.992924528302
7   0.785575048733
8   0.828680203046
9   0.808066759388
10   1.0
11   0.943034055728
12   0.912188268353
13   0.701444622793
14   0.874465049929
15   0.70381586917
16   0.848375451264
17   0.799337814789
18   0.836032201351
5   1.0
6   0.825214899713
7   0.44248985115
8   0.861400894188
9   1.0
10   1.0
11   0.608941292066
12   0.676455301455
13   0.730351857941
14   0.757906021083
15   0.761277937749
16   0.984175191816
17   0.806764624342
18   0.788640776699
19   0.824079320113
