5   1.0
6   1.0
7   1.0
8   1.0
9   1.0
10   1.0
11   1.0
12   1.0
13   1.0
14   1.0
15   1.0
16   1.0
17   1.0
18   1.0
19   1.0
20   1.0
21   1.0
22   1.0
23   1.0
24   1.0
25   1.0
26   0.999958195728
27   1.0
28   1.0
29   1.0
30   0.999436588156
31   0.993699352199
32   1.0
33   0.995062738887
34   0.999556460413
35   0.998571251882
36   0.998013877473
37   0.994512853758
38   0.996736600085
39   0.995899495578
40   0.993358837072
41   0.996460883178
42   0.993729328869
43   0.99362402538
44   0.988750739706
45   0.99429940204
46   0.998684277993
47   0.977970448441
48   0.986772783902
49   0.989836006375
50   0.987919282352
51   0.978809824808
52   0.971481672773
53   0.98729898901
54   0.985928738772
55   0.986913679486
56   0.986607840586
57   0.99148102355
58   0.982218676948
59   0.985155493588
60   0.982451187913
61   0.985203650783
62   0.981901308937
63   0.977930788905
64   0.984015963326
65   0.981887108552
66   0.979981207776
67   0.980513137524
68   0.979888239141
69   0.987978506578
70   0.982752032191
71   0.987962543518
72   0.972945482829
73   0.978587499759
74   0.980736551528
75   0.983721932684
76   0.980233269787
77   0.987204980331
78   0.985035104408
79   0.983814293919
80   0.989380661203
81   0.994622275462
82   0.983382294845
83   0.978166825768
84   0.985766471426
85   0.9815226868
86   0.978894724991
87   0.98385682242
88   0.979094912641
89   0.973550992095
90   0.984830188022
91   0.978714310438
92   0.976737687897
