5   1.0
6   0.00526315789474
7   0.0416666666667
8   0.0435510887772
9   0.147826086957
10   0.613801452785
11   0.512552301255
12   0.390358361775
13   0.773322422259
14   0.583900680817
15   0.722826086957
16   0.53788224555
17   0.494236009222
18   0.528206129221
19   0.472052223582
5   0.00487804878049
6   1.0
7   1.0
8   0.346283783784
9   0.0294820717131
10   0.41095890411
11   1.0
12   0.725118483412
13   0.417760617761
14   0.773365913256
15   0.45142673934
16   0.47531398874
17   0.813349814586
18   0.872685185185
19   0.511489992587
