1   1.26563125e-05
2   1.5299e-05
3   1.59716666667e-05
4   1.9180125e-05
5   2.85024583333e-05
6   6.44927916667e-05
7   0.000195339833333
8   0.000709099416667
9   0.003406919375
10   0.019365110375
11   0.103403104167
12   0.610822608333
13   3.50381737588
14   28.401475
15   141.874905426
16   1092.9655
